path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n01440764/n01440764_28418.JPEG,n01440764,n01440764,n03000684,n01440764,n03888257,False
train/n01440764/n01440764_13989.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_8455.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_10779.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_9178.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_20316.JPEG,n01440764,n01440764,n03425413,n01440764,n01440764,False
train/n01440764/n01440764_8364.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/ILSVRC2012_val_00040833.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_5633.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_10979.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_9667.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7253.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_30897.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_13966.JPEG,n01440764,n01440764,n03425413,n01440764,n01440764,False
train/n01440764/n01440764_2816.JPEG,n01440764,n01440764,n01440764,n03888257,n03445777,False
train/n01440764/n01440764_6049.JPEG,n01440764,n01440764,n01440764,n03425413,n01440764,False
train/n01440764/ILSVRC2012_val_00037375.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,False
train/n01440764/n01440764_8903.JPEG,n01440764,n01440764,n01440764,n03445777,n01440764,False
train/n01440764/n01440764_3888.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,False
train/n01440764/n01440764_9776.JPEG,n01440764,n01440764,n01440764,n02979186,n03028079,False
train/n01440764/n01440764_20915.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_458.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_2708.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_5103.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,False
train/n01440764/n01440764_30045.JPEG,n01440764,n01440764,n01440764,n03445777,n03417042,False
train/n01440764/n01440764_25064.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_3779.JPEG,n01440764,n01440764,n01440764,n03417042,n01440764,False
train/n01440764/n01440764_11677.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_12077.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_1379.JPEG,n01440764,n01440764,n02102040,n01440764,n01440764,False
train/n01440764/n01440764_36.JPEG,n01440764,n01440764,n01440764,n03425413,n01440764,False
train/n01440764/n01440764_6697.JPEG,n01440764,n01440764,n01440764,n03445777,n02102040,False
train/n01440764/n01440764_9437.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_8347.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_12157.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_5927.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_5848.JPEG,n01440764,n01440764,n01440764,n02102040,n01440764,False
train/n01440764/n01440764_9697.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_6924.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,False
train/n01440764/n01440764_6543.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,False
train/n01440764/n01440764_1735.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_31518.JPEG,n01440764,n01440764,n03425413,n01440764,n01440764,False
train/n01440764/n01440764_9929.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_11797.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,False
train/n01440764/n01440764_22029.JPEG,n01440764,n01440764,n03425413,n01440764,n03000684,False
train/n01440764/n01440764_26569.JPEG,n01440764,n01440764,n01440764,n03394916,n03000684,False
train/n01440764/n01440764_2546.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_11547.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,False
train/n01440764/n01440764_19219.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,False
train/n01440764/n01440764_19938.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_5366.JPEG,n01440764,n01440764,n03028079,n01440764,n03888257,False
train/n01440764/n01440764_8688.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_9108.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7499.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_10194.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_5225.JPEG,n01440764,n01440764,n01440764,n02979186,n01440764,False
train/n01440764/n01440764_4934.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_32328.JPEG,n01440764,n01440764,n01440764,n02102040,n01440764,False
train/n01440764/n01440764_12659.JPEG,n01440764,n01440764,n01440764,n03425413,n03888257,False
train/n01440764/n01440764_827.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_10756.JPEG,n01440764,n01440764,n01440764,n03000684,n03028079,False
train/n01440764/n01440764_7137.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_10464.JPEG,n01440764,n01440764,n03888257,n03888257,n03000684,False
train/n01440764/n01440764_575.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,False
train/n01440764/n01440764_11905.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_14098.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_14907.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_23259.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_1973.JPEG,n01440764,n01440764,n01440764,n03445777,n03445777,False
train/n01440764/n01440764_925.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_14405.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_105.JPEG,n01440764,n01440764,n01440764,n03445777,n03888257,False
train/n01440764/n01440764_8948.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7754.JPEG,n01440764,n01440764,n01440764,n02979186,n03888257,False
train/n01440764/n01440764_1155.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,False
train/n01440764/n01440764_4478.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_4409.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,False
train/n01440764/n01440764_13766.JPEG,n01440764,n01440764,n01440764,n03425413,n01440764,False
train/n01440764/n01440764_9217.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_298.JPEG,n01440764,n01440764,n01440764,n03888257,n03445777,False
train/n01440764/n01440764_4058.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7514.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_9747.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_15678.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_4436.JPEG,n01440764,n01440764,n02979186,n02979186,n01440764,False
train/n01440764/n01440764_4937.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_10095.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_12557.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,False
train/n01440764/n01440764_6964.JPEG,n01440764,n01440764,n01440764,n03028079,n03028079,False
train/n01440764/n01440764_12069.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_11063.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_5638.JPEG,n01440764,n01440764,n03028079,n01440764,n03417042,False
train/n01440764/n01440764_547.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,False
train/n01440764/n01440764_11914.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_8374.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,False
train/n01440764/n01440764_2948.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_12548.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_29057.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_6548.JPEG,n01440764,n01440764,n03394916,n01440764,n01440764,False
train/n01440764/n01440764_8423.JPEG,n01440764,n01440764,n01440764,n03888257,n03394916,False
train/n01440764/n01440764_334.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_2094.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_7715.JPEG,n01440764,n01440764,n01440764,n03417042,n01440764,False
train/n01440764/n01440764_7877.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_2544.JPEG,n01440764,n01440764,n01440764,n03445777,n01440764,False
train/n01440764/n01440764_12289.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_2729.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_14855.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_13375.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_1657.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_11507.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_4906.JPEG,n01440764,n01440764,n01440764,n03000684,n02102040,False
train/n01440764/n01440764_26006.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_9864.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_6707.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_6157.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_2628.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_21603.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_27713.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_2945.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_12308.JPEG,n01440764,n01440764,n01440764,n03394916,n01440764,False
train/n01440764/n01440764_9753.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_7425.JPEG,n01440764,n01440764,n01440764,n03394916,n03417042,False
train/n01440764/n01440764_485.JPEG,n01440764,n01440764,n01440764,n03394916,n03000684,False
train/n01440764/n01440764_10995.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_4167.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7016.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,False
train/n01440764/n01440764_8414.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_3039.JPEG,n01440764,n01440764,n01440764,n03445777,n03445777,False
train/n01440764/n01440764_107.JPEG,n01440764,n01440764,n01440764,n03394916,n01440764,False
train/n01440764/n01440764_11787.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,False
train/n01440764/n01440764_2823.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_19807.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_9939.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7055.JPEG,n01440764,n01440764,n01440764,n03417042,n03888257,False
train/n01440764/n01440764_5668.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_5176.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_15008.JPEG,n01440764,n01440764,n01440764,n02102040,n01440764,False
train/n01440764/n01440764_11736.JPEG,n01440764,n01440764,n01440764,n03394916,n03394916,False
train/n01440764/n01440764_13905.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_10569.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,False
train/n01440764/n01440764_31679.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,False
train/n01440764/n01440764_10029.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_5003.JPEG,n01440764,n01440764,n02979186,n03000684,n01440764,False
train/n01440764/n01440764_31215.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7285.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_12889.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,False
train/n01440764/n01440764_63.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,False
train/n01440764/n01440764_9665.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7426.JPEG,n01440764,n01440764,n01440764,n03417042,n01440764,False
train/n01440764/n01440764_7889.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,False
train/n01440764/n01440764_7004.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_13739.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_13436.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_13397.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_3997.JPEG,n01440764,n01440764,n01440764,n02102040,n01440764,False
train/n01440764/n01440764_28293.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_12689.JPEG,n01440764,n01440764,n01440764,n03888257,n02979186,False
train/n01440764/n01440764_2684.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_12037.JPEG,n01440764,n01440764,n01440764,n03445777,n03000684,False
train/n01440764/n01440764_7324.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_11588.JPEG,n01440764,n01440764,n01440764,n03000684,n01440764,False
train/n01440764/n01440764_8384.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,False
train/n01440764/n01440764_11656.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_6275.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,False
train/n01440764/n01440764_6647.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7677.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_13806.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_7719.JPEG,n01440764,n01440764,n01440764,n03000684,n01440764,False
train/n01440764/n01440764_6659.JPEG,n01440764,n01440764,n01440764,n03000684,n03888257,False
train/n01440764/n01440764_13116.JPEG,n01440764,n01440764,n03394916,n01440764,n03000684,False
train/n01440764/n01440764_1537.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_2633.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_11396.JPEG,n01440764,n01440764,n01440764,n03888257,n03028079,False
train/n01440764/n01440764_2433.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,False
train/n01440764/n01440764_13468.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_9609.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,False
train/n01440764/n01440764_5154.JPEG,n01440764,n01440764,n01440764,n03425413,n01440764,False
train/n01440764/n01440764_5696.JPEG,n01440764,n01440764,n01440764,n03394916,n03028079,False
train/n01440764/n01440764_6279.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/ILSVRC2012_val_00009379.JPEG,n01440764,n01440764,n03425413,n01440764,n01440764,False
train/n01440764/n01440764_8215.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_11444.JPEG,n01440764,n01440764,n01440764,n01440764,n03417042,False
train/n01440764/n01440764_3375.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_10969.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_6248.JPEG,n01440764,n01440764,n01440764,n03425413,n01440764,False
train/n01440764/n01440764_3308.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_2427.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_10449.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_1666.JPEG,n01440764,n01440764,n01440764,n01440764,n03394916,False
train/n01440764/n01440764_13495.JPEG,n01440764,n01440764,n01440764,n02102040,n03425413,False
train/n01440764/n01440764_9788.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_8288.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_8528.JPEG,n01440764,n01440764,n01440764,n03000684,n01440764,False
train/n01440764/ILSVRC2012_val_00034654.JPEG,n01440764,n01440764,n01440764,n01440764,n02979186,False
train/n01440764/n01440764_9568.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_4988.JPEG,n01440764,n01440764,n01440764,n01440764,n03425413,False
train/n01440764/n01440764_9859.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_12188.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_3197.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_12817.JPEG,n01440764,n01440764,n01440764,n03445777,n01440764,False
train/n01440764/n01440764_6758.JPEG,n01440764,n01440764,n01440764,n03394916,n01440764,False
train/n01440764/n01440764_8826.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_724.JPEG,n01440764,n01440764,n01440764,n03445777,n01440764,False
train/n01440764/n01440764_769.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_97.JPEG,n01440764,n01440764,n01440764,n02979186,n01440764,False
train/n01440764/n01440764_315.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_8938.JPEG,n01440764,n01440764,n01440764,n01440764,n03000684,False
train/n01440764/n01440764_8084.JPEG,n01440764,n01440764,n01440764,n03394916,n03394916,False
train/n01440764/n01440764_17058.JPEG,n01440764,n01440764,n01440764,n03888257,n02979186,False
train/n01440764/n01440764_3756.JPEG,n01440764,n01440764,n01440764,n01440764,n03445777,False
train/n01440764/n01440764_5628.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_3509.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/n01440764_6816.JPEG,n01440764,n01440764,n01440764,n01440764,n03888257,False
train/n01440764/n01440764_9799.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n01440764/ILSVRC2012_val_00048969.JPEG,n01440764,n01440764,n01440764,n01440764,n03028079,False
train/n01440764/n01440764_10043.JPEG,n01440764,n01440764,n01440764,n01440764,n02102040,False
train/n01440764/n01440764_11607.JPEG,n01440764,n01440764,n01440764,n01440764,n01440764,False
train/n02102040/n02102040_3183.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_6489.JPEG,n02102040,n02102040,n02102040,n02102040,n03445777,False
train/n02102040/n02102040_2493.JPEG,n02102040,n02102040,n02102040,n02102040,n01440764,False
train/n02102040/ILSVRC2012_val_00004548.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_6388.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_917.JPEG,n02102040,n02102040,n02102040,n02102040,n01440764,False
train/n02102040/n02102040_2977.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,False
train/n02102040/n02102040_2248.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_4435.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_3084.JPEG,n02102040,n02102040,n02102040,n03000684,n02102040,False
train/n02102040/n02102040_8255.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,False
train/n02102040/n02102040_127.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_6846.JPEG,n02102040,n02102040,n03000684,n02102040,n02102040,False
train/n02102040/n02102040_2887.JPEG,n02102040,n02102040,n02102040,n02102040,n03425413,False
train/n02102040/n02102040_1115.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_314.JPEG,n02102040,n02102040,n02102040,n03425413,n03888257,False
train/n02102040/n02102040_617.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/ILSVRC2012_val_00008334.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_4705.JPEG,n02102040,n02102040,n02102040,n02102040,n03417042,False
train/n02102040/n02102040_3593.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_1114.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,False
train/n02102040/n02102040_4557.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_4053.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_228.JPEG,n02102040,n02102040,n02102040,n02102040,n03000684,False
train/n02102040/n02102040_4149.JPEG,n02102040,n02102040,n02102040,n03888257,n02979186,False
train/n02102040/n02102040_505.JPEG,n02102040,n02102040,n02102040,n03028079,n03417042,False
train/n02102040/n02102040_743.JPEG,n02102040,n02102040,n02102040,n03000684,n02102040,False
train/n02102040/n02102040_3049.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_338.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,False
train/n02102040/n02102040_2696.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_5666.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,False
train/n02102040/n02102040_738.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_5099.JPEG,n02102040,n02102040,n02102040,n02979186,n02102040,False
train/n02102040/n02102040_4867.JPEG,n02102040,n02102040,n02102040,n01440764,n02102040,False
train/n02102040/n02102040_7925.JPEG,n02102040,n02102040,n02102040,n02102040,n01440764,False
train/n02102040/n02102040_2825.JPEG,n02102040,n02102040,n02102040,n03888257,n03417042,False
train/n02102040/n02102040_3916.JPEG,n02102040,n02102040,n02102040,n02102040,n03417042,False
train/n02102040/n02102040_4955.JPEG,n02102040,n02102040,n02102040,n02102040,n03394916,False
train/n02102040/n02102040_3923.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_766.JPEG,n02102040,n02102040,n02102040,n02102040,n03028079,False
train/n02102040/n02102040_3065.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_297.JPEG,n02102040,n02102040,n02102040,n03417042,n02102040,False
train/n02102040/n02102040_1786.JPEG,n02102040,n02102040,n03445777,n02102040,n03888257,False
train/n02102040/n02102040_2595.JPEG,n02102040,n02102040,n02102040,n03425413,n02102040,False
train/n02102040/n02102040_5376.JPEG,n02102040,n02102040,n02102040,n03028079,n03028079,False
train/n02102040/n02102040_334.JPEG,n02102040,n02102040,n02102040,n01440764,n02102040,False
train/n02102040/n02102040_659.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_3209.JPEG,n02102040,n02102040,n02102040,n02102040,n03417042,False
train/n02102040/n02102040_573.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_193.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_1004.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_1269.JPEG,n02102040,n02102040,n03445777,n02102040,n02102040,False
train/n02102040/n02102040_2594.JPEG,n02102040,n02102040,n02102040,n03000684,n03028079,False
train/n02102040/n02102040_5513.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_2306.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_3563.JPEG,n02102040,n02102040,n02102040,n02102040,n03445777,False
train/n02102040/n02102040_2685.JPEG,n02102040,n02102040,n02102040,n03888257,n03425413,False
train/n02102040/n02102040_8474.JPEG,n02102040,n02102040,n02102040,n03425413,n02102040,False
train/n02102040/n02102040_6936.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_1319.JPEG,n02102040,n02102040,n02102040,n02102040,n03394916,False
train/n02102040/n02102040_3304.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_5395.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_5684.JPEG,n02102040,n02102040,n02102040,n03445777,n02102040,False
train/n02102040/n02102040_6058.JPEG,n02102040,n02102040,n02102040,n03425413,n01440764,False
train/n02102040/n02102040_3418.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_853.JPEG,n02102040,n02102040,n02102040,n03417042,n01440764,False
train/n02102040/n02102040_1147.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_218.JPEG,n02102040,n02102040,n02102040,n02102040,n03888257,False
train/n02102040/n02102040_63.JPEG,n02102040,n02102040,n02102040,n01440764,n02102040,False
train/n02102040/n02102040_1183.JPEG,n02102040,n02102040,n03000684,n02102040,n02979186,False
train/n02102040/n02102040_5128.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/ILSVRC2012_val_00035723.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_163.JPEG,n02102040,n02102040,n02102040,n03028079,n01440764,False
train/n02102040/n02102040_153.JPEG,n02102040,n02102040,n02102040,n02102040,n01440764,False
train/n02102040/n02102040_2959.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_797.JPEG,n02102040,n02102040,n02102040,n03417042,n03888257,False
train/n02102040/n02102040_5145.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
train/n02102040/n02102040_8236.JPEG,n02102040,n02102040,n02102040,n02102040,n02102040,False
