path,noisy_labels_0,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02105641/n02105641_2905.JPEG,n02105641,n02105641,n02105641,n02088364,n02105641,False
train/n02105641/n02105641_13537.JPEG,n02105641,n02105641,n02105641,n02105641,n02099601,False
train/n02105641/n02105641_675.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_13276.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_12614.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7428.JPEG,n02105641,n02105641,n02105641,n02105641,n02099601,False
train/n02105641/n02105641_8799.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_11275.JPEG,n02105641,n02105641,n02105641,n02089973,n02111889,False
train/n02105641/n02105641_12816.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10049.JPEG,n02105641,n02105641,n02105641,n02087394,n02105641,False
train/n02105641/n02105641_3218.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2879.JPEG,n02105641,n02105641,n02105641,n02111889,n02087394,False
train/n02105641/n02105641_6635.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/n02105641_3794.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_8479.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_5709.JPEG,n02105641,n02105641,n02099601,n02105641,n02087394,False
train/n02105641/n02105641_1679.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_3275.JPEG,n02105641,n02105641,n02105641,n02105641,n02088364,False
train/n02105641/n02105641_808.JPEG,n02105641,n02105641,n02105641,n02105641,n02088364,False
train/n02105641/n02105641_7918.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_13146.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5484.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_6283.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1605.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_987.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2138.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7728.JPEG,n02105641,n02105641,n02105641,n02086240,n02105641,False
train/n02105641/n02105641_14879.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_11993.JPEG,n02105641,n02105641,n02105641,n02089973,n02087394,False
train/n02105641/n02105641_12203.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6957.JPEG,n02105641,n02105641,n02105641,n02089973,n02105641,False
train/n02105641/ILSVRC2012_val_00004008.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7299.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_12665.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2169.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10876.JPEG,n02105641,n02105641,n02105641,n02105641,n02099601,False
train/n02105641/n02105641_8545.JPEG,n02105641,n02105641,n02105641,n02093754,n02111889,False
train/n02105641/n02105641_10397.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_5664.JPEG,n02105641,n02105641,n02105641,n02093754,n02105641,False
train/n02105641/n02105641_4805.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_12889.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7989.JPEG,n02105641,n02105641,n02093754,n02105641,n02087394,False
train/n02105641/ILSVRC2012_val_00030876.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10365.JPEG,n02105641,n02105641,n02096294,n02105641,n02105641,False
train/n02105641/n02105641_3668.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_7884.JPEG,n02105641,n02105641,n02105641,n02089973,n02105641,False
train/n02105641/n02105641_8177.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_12109.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_12903.JPEG,n02105641,n02105641,n02105641,n02105641,n02089973,False
train/n02105641/n02105641_6184.JPEG,n02105641,n02105641,n02105641,n02099601,n02087394,False
train/n02105641/n02105641_3308.JPEG,n02105641,n02105641,n02105641,n02086240,n02105641,False
train/n02105641/n02105641_2865.JPEG,n02105641,n02105641,n02111889,n02105641,n02111889,False
train/n02105641/n02105641_6218.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6113.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_5704.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10609.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_11628.JPEG,n02105641,n02105641,n02105641,n02105641,n02088364,False
train/n02105641/n02105641_9827.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/n02105641_5989.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_4853.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_8668.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_1869.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_9979.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5783.JPEG,n02105641,n02105641,n02105641,n02087394,n02105641,False
train/n02105641/n02105641_10363.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1389.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_8687.JPEG,n02105641,n02105641,n02105641,n02115641,n02099601,False
train/n02105641/n02105641_11085.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6697.JPEG,n02105641,n02105641,n02105641,n02087394,n02087394,False
train/n02105641/n02105641_6608.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_9424.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1433.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7605.JPEG,n02105641,n02105641,n02105641,n02105641,n02089973,False
train/n02105641/n02105641_5265.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_7993.JPEG,n02105641,n02105641,n02105641,n02088364,n02088364,False
train/n02105641/n02105641_10794.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2917.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_3316.JPEG,n02105641,n02105641,n02105641,n02087394,n02105641,False
train/n02105641/n02105641_4364.JPEG,n02105641,n02105641,n02105641,n02099601,n02105641,False
train/n02105641/n02105641_7279.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/n02105641_5917.JPEG,n02105641,n02105641,n02105641,n02115641,n02087394,False
train/n02105641/n02105641_3339.JPEG,n02105641,n02105641,n02105641,n02099601,n02105641,False
train/n02105641/n02105641_4796.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_5544.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1578.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_3086.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/n02105641_2735.JPEG,n02105641,n02105641,n02105641,n02105641,n02088364,False
train/n02105641/n02105641_3666.JPEG,n02105641,n02105641,n02105641,n02105641,n02089973,False
train/n02105641/n02105641_2028.JPEG,n02105641,n02105641,n02105641,n02111889,n02089973,False
train/n02105641/n02105641_7658.JPEG,n02105641,n02105641,n02105641,n02086240,n02105641,False
train/n02105641/n02105641_4287.JPEG,n02105641,n02105641,n02105641,n02115641,n02105641,False
train/n02105641/n02105641_11683.JPEG,n02105641,n02105641,n02105641,n02115641,n02099601,False
train/n02105641/n02105641_13908.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_324.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_3874.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_357.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_14667.JPEG,n02105641,n02105641,n02105641,n02099601,n02105641,False
train/n02105641/ILSVRC2012_val_00041024.JPEG,n02105641,n02105641,n02105641,n02099601,n02096294,False
train/n02105641/n02105641_13468.JPEG,n02105641,n02105641,n02105641,n02093754,n02105641,False
train/n02105641/n02105641_5548.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_668.JPEG,n02105641,n02105641,n02105641,n02105641,n02088364,False
train/n02105641/n02105641_314.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6783.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2259.JPEG,n02105641,n02105641,n02105641,n02099601,n02096294,False
train/n02105641/n02105641_5049.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/n02105641_13469.JPEG,n02105641,n02105641,n02105641,n02086240,n02105641,False
train/n02105641/n02105641_3406.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_857.JPEG,n02105641,n02105641,n02105641,n02105641,n02099601,False
train/n02105641/n02105641_2756.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_3028.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/ILSVRC2012_val_00025309.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_10063.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5248.JPEG,n02105641,n02105641,n02115641,n02105641,n02093754,False
train/n02105641/n02105641_11656.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_4258.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_10073.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/ILSVRC2012_val_00041384.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/n02105641_12128.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_11569.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_1148.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10264.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_13388.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6727.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1778.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5564.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_1584.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10148.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_8273.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5998.JPEG,n02105641,n02105641,n02105641,n02105641,n02088364,False
train/n02105641/n02105641_6585.JPEG,n02105641,n02105641,n02105641,n02088364,n02105641,False
train/n02105641/n02105641_10866.JPEG,n02105641,n02105641,n02105641,n02099601,n02111889,False
train/n02105641/n02105641_5855.JPEG,n02105641,n02105641,n02105641,n02087394,n02105641,False
train/n02105641/n02105641_4066.JPEG,n02105641,n02105641,n02105641,n02105641,n02088364,False
train/n02105641/n02105641_10577.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_4898.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_11313.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_7193.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/n02105641_9954.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7713.JPEG,n02105641,n02105641,n02105641,n02087394,n02105641,False
train/n02105641/n02105641_8129.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_8825.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1129.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7066.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1965.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5008.JPEG,n02105641,n02105641,n02105641,n02105641,n02099601,False
train/n02105641/n02105641_983.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_4915.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5969.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_14584.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7883.JPEG,n02105641,n02115641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_5724.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_548.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6447.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5776.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7093.JPEG,n02105641,n02105641,n02105641,n02089973,n02096294,False
train/n02105641/n02105641_365.JPEG,n02105641,n02105641,n02105641,n02087394,n02089973,False
train/n02105641/n02105641_1333.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6735.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_13234.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_6888.JPEG,n02105641,n02105641,n02105641,n02088364,n02105641,False
train/n02105641/n02105641_3317.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6749.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_5635.JPEG,n02105641,n02105641,n02105641,n02105641,n02088364,False
train/n02105641/n02105641_6275.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5524.JPEG,n02105641,n02105641,n02105641,n02115641,n02105641,False
train/n02105641/ILSVRC2012_val_00028464.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_4263.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_33.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/n02105641_1855.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_12068.JPEG,n02105641,n02105641,n02105641,n02093754,n02105641,False
train/n02105641/n02105641_12267.JPEG,n02105641,n02105641,n02105641,n02089973,n02105641,False
train/n02105641/n02105641_2009.JPEG,n02105641,n02105641,n02105641,n02086240,n02086240,False
train/n02105641/n02105641_5573.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_4355.JPEG,n02105641,n02105641,n02105641,n02099601,n02105641,False
train/n02105641/n02105641_7915.JPEG,n02105641,n02105641,n02105641,n02115641,n02105641,False
train/n02105641/n02105641_1045.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6246.JPEG,n02105641,n02105641,n02105641,n02087394,n02105641,False
train/n02105641/n02105641_4354.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_137.JPEG,n02105641,n02105641,n02105641,n02105641,n02099601,False
train/n02105641/n02105641_4955.JPEG,n02105641,n02105641,n02105641,n02093754,n02089973,False
train/n02105641/n02105641_3658.JPEG,n02105641,n02105641,n02105641,n02105641,n02099601,False
train/n02105641/n02105641_2273.JPEG,n02105641,n02105641,n02105641,n02086240,n02088364,False
train/n02105641/n02105641_3383.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_3156.JPEG,n02105641,n02105641,n02105641,n02105641,n02089973,False
train/n02105641/n02105641_5284.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_5477.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_15037.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6123.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_5527.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_3526.JPEG,n02105641,n02105641,n02105641,n02088364,n02105641,False
train/n02105641/n02105641_3709.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_11015.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2184.JPEG,n02105641,n02105641,n02105641,n02088364,n02111889,False
train/n02105641/n02105641_9758.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_8329.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_3136.JPEG,n02105641,n02105641,n02105641,n02096294,n02093754,False
train/n02105641/ILSVRC2012_val_00025395.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2079.JPEG,n02105641,n02105641,n02105641,n02096294,n02115641,False
train/n02105641/n02105641_14475.JPEG,n02105641,n02105641,n02086240,n02105641,n02105641,False
train/n02105641/n02105641_1109.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5835.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_523.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_13348.JPEG,n02105641,n02105641,n02105641,n02088364,n02096294,False
train/n02105641/n02105641_5947.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_10769.JPEG,n02105641,n02105641,n02105641,n02105641,n02089973,False
train/n02105641/n02105641_7303.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_6689.JPEG,n02105641,n02105641,n02105641,n02096294,n02111889,False
train/n02105641/n02105641_13844.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_313.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_14665.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_13714.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/ILSVRC2012_val_00049064.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_6453.JPEG,n02105641,n02105641,n02105641,n02096294,n02088364,False
train/n02105641/n02105641_4815.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1254.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_5374.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_188.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2884.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_1225.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_9726.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_4175.JPEG,n02105641,n02087394,n02105641,n02099601,n02096294,False
train/n02105641/n02105641_7363.JPEG,n02105641,n02105641,n02105641,n02086240,n02087394,False
train/n02105641/n02105641_9687.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_9205.JPEG,n02105641,n02105641,n02105641,n02089973,n02089973,False
train/n02105641/n02105641_11678.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_3058.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10167.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_13464.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_11766.JPEG,n02105641,n02105641,n02105641,n02105641,n02089973,False
train/n02105641/n02105641_5604.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_14243.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_11648.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_3587.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10648.JPEG,n02105641,n02105641,n02105641,n02089973,n02099601,False
train/n02105641/n02105641_10245.JPEG,n02105641,n02105641,n02105641,n02093754,n02105641,False
train/n02105641/n02105641_3523.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_1599.JPEG,n02105641,n02105641,n02105641,n02105641,n02115641,False
train/n02105641/ILSVRC2012_val_00005905.JPEG,n02105641,n02105641,n02105641,n02115641,n02105641,False
train/n02105641/n02105641_11119.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_337.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_13484.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1123.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_7055.JPEG,n02105641,n02105641,n02105641,n02088364,n02093754,False
train/n02105641/n02105641_2487.JPEG,n02105641,n02105641,n02105641,n02093754,n02105641,False
train/n02105641/n02105641_12686.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_13555.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_12123.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_5085.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10338.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_11344.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_7619.JPEG,n02105641,n02105641,n02099601,n02105641,n02105641,False
train/n02105641/n02105641_2056.JPEG,n02105641,n02105641,n02105641,n02111889,n02105641,False
train/n02105641/n02105641_14497.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7836.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_2379.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_9143.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_8649.JPEG,n02105641,n02105641,n02105641,n02115641,n02089973,False
train/n02105641/n02105641_4893.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5106.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7367.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_6407.JPEG,n02105641,n02105641,n02105641,n02111889,n02105641,False
train/n02105641/n02105641_6548.JPEG,n02105641,n02105641,n02105641,n02086240,n02093754,False
train/n02105641/n02105641_7228.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_14078.JPEG,n02105641,n02105641,n02105641,n02096294,n02086240,False
train/n02105641/n02105641_5854.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10647.JPEG,n02105641,n02105641,n02105641,n02105641,n02087394,False
train/n02105641/n02105641_12399.JPEG,n02105641,n02105641,n02105641,n02093754,n02105641,False
train/n02105641/n02105641_9154.JPEG,n02105641,n02105641,n02105641,n02086240,n02105641,False
train/n02105641/ILSVRC2012_val_00003413.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_14293.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_8614.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5795.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_3474.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5034.JPEG,n02105641,n02105641,n02105641,n02105641,n02089973,False
train/n02105641/n02105641_7909.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_4247.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_8289.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_178.JPEG,n02105641,n02105641,n02105641,n02105641,n02089973,False
train/n02105641/n02105641_12988.JPEG,n02105641,n02105641,n02105641,n02089973,n02096294,False
train/n02105641/n02105641_9693.JPEG,n02105641,n02105641,n02105641,n02105641,n02111889,False
train/n02105641/n02105641_606.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_4234.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_5729.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_10355.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_4449.JPEG,n02105641,n02105641,n02105641,n02105641,n02086240,False
train/n02105641/n02105641_5096.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_10994.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_4424.JPEG,n02105641,n02105641,n02105641,n02105641,n02099601,False
train/n02105641/n02105641_7766.JPEG,n02105641,n02105641,n02105641,n02105641,n02096294,False
train/n02105641/n02105641_1147.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_3533.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_1028.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_7393.JPEG,n02105641,n02105641,n02105641,n02105641,n02093754,False
train/n02105641/n02105641_24.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
train/n02105641/n02105641_95.JPEG,n02105641,n02105641,n02105641,n02105641,n02105641,False
